,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,target
37920,47.0,32123.85,2951.9875,1,3,9,1.0,11,4.0,4.84,1.0,106.9,32.779234285123586,29.167,18477.0,116.57,433.621,0
353,19.0,85554.03,7185.5025,4,2,3,0.0,12,14.0,6.43,3.0,1095.73,38.389820031990425,19.667,0.0,81.573,886.978,2
62880,24.0,58609.64,4763.136666666666,1,2,3,3.0,11,0.0,2.02,3.0,760.97,27.733274238172328,30.333,140.97657533860215,115.309,470.028,2
43739,52.0,43249.78,3538.148333333333,5,5,5,3.0,8,2.0,11.43,5.0,1475.99,29.05911149550532,32.083,97.25829537419808,148.509,368.048,0
48123,29.0,93363.45,8019.287500000001,8,7,15,3.0,27,16.0,16.68,9.0,352.86,28.20885578471703,26.5,199.1752875163028,147.434,695.319,1
21539,37.0,17116.05,1386.3375,1,5,11,3.0,3,14.0,6.18,3.0,947.7,30.9965808749144,24.917,15546.0,152.031,253.635,2
39257,40.0,112202.72,9144.226666666667,4,3,19,3.0,5,14.0,7.0,4.0,455.29,25.855048197455748,21.5,223.8923924343457,732.151,238.38,1
63253,20.0,36178.94,2737.911666666667,5,7,7,2.0,28,15.0,16.9,12.0,1562.82,34.2338084511989,15.75,44.33900647409711,73.028,406.424,2
51627,31.0,41729.08,3750.4233333333336,6,10,24,5.0,50,19.0,16.51,7.0,2617.44,30.7633943336158,13.667,155.95784279876835,72.088,396.996,0
14711,53.0,19740.445,1712.0370833333334,1,5,1,1.0,4,8.0,-0.4,0.0,23.2,37.62128927267299,25.25,15.71921549416634,59.965,365.52,2
35425,38.0,69228.92,5752.076666666668,9,8,18,7.0,43,16.0,5.84,10.0,4648.0,23.639717848802626,18.25,316.1501010560258,617.055,336.71900000000005,0
49142,30.0,125456.44,10544.703333333331,5,6,5,2.0,31,12.0,18.04,4.0,558.93,28.07893916313271,32.417,188.27168362422816,645.381,480.818,1
15061,28.0,40078.08,3385.84,0,6,7,0.0,2,3.0,5.62,4.0,649.84,34.355653914136056,30.833,0.0,152.024,466.56,0
27569,28.0,31429.85,3093.745000000001,6,5,5,2.0,19,14.0,4.03,2.0,884.18,34.68421953172376,16.5,48.43796805960668,100.554,428.923,1
3833,46.0,36591.25,3115.270833333333,7,5,5,4.0,19,10.0,7.12,3.0,575.21,35.24952300511068,33.0,67.41331375213596,212.025,292.088,1
48181,38.0,15597.31,1456.7758333333334,8,5,9,5.0,12,14.0,11.3,6.0,741.46,28.16909923866785,5.583,45.8044399783401,50.124,309.749,2
59762,32.0,60856.6,5282.383333333333,3,6,9,3.0,14,7.0,3.88,3.0,1159.43,23.46801936467579,18.25,124.3912959504273,108.756,545.091,1
50724,51.0,15978123.0,8136.673333333332,8,6,12,2.0,16,9.0,4.03,5.0,1113.49,32.4513076219888,18.25,115.08732513084908,89.216,849.364,1
11323,29.0,8949.695,576.8079166666666,8,9,18,9.0,29,21.0,8.47,10.0,4313.93,31.781868422251872,11.667,37.09661425548624,11.678,258.906,1
61325,52.0,34269.74,2950.811666666666,4,6,3,4.0,8,12.0,8.31,6.0,609.77,37.89893593781353,21.583,108.1668113670246,72.263,354.652,2
34991,25.0,16063.455,1142.62125,8,6,7,2.0,16,14.0,15.79,9.0,355.79,32.15943092465576,16.417,72151.0,90.197,282.006,1
21912,46.0,98803.47,8099.622499999998,0,3,3,2.0,15,6.0,5.83,2.0,766.77,39.48633906026716,30.667,120.17368971419693,566.161,393.627,0
42238,22.0,74780.48,6340.706666666666,7,6,24,4.0,62,13.0,8.72,7.0,1978.87,35.80869243065008,13.25,226.99758118484584,101.052,546.021,1
41328,18.0,9276.99,741.0825,10,5,25,5.0,27,22.0,24.2,7.0,3297.71,26.921246634461603,18.25,28.18064196303841,67.511,268.417,0
19911,22.0,44962.88,3093.745000000001,3,2,11,1.0,5,8.0,9.04,0.0,565.48,30.32255064467121,20.833,18.86286845307966,324.09,299.238,1
29995,55.0,92127.24,7849.27,5,7,6,3.0,25,20.0,2.25,1.0,487.54,38.87687758160537,20.917,175.91594426086888,291.501,567.51,1
58869,42.0,69035.64,5691.97,8,9,30,7.0,51,24.0,1.32,9.0,1931.25,30.93455604881784,10.083,352.98099714824167,97.416,368.8,0
20586,17.0,35247.02,2877.251666666666,9,7,27,2.0,49,14.0,9.4,7.0,1630.99,29.22657169560936,12.75,39.212006511625546,164.579,373.934,0
59922,20.0,106525.29,3093.745000000001,0,6,6,1.0,10,3.0,1.13,4.0,147.5,27.196717680214373,16.417,78.27115779829765,194.835,870.904,0
21473,29.0,162713.28,13672.44,2,3,10,1.0,5,5.0,3.13,6.0,640.07,34.874441391195035,29.25,97.8593625905203,1218.701,340.684,1
66446,36.0,14528.81,1106.7341666666666,6,4,20,2.0,9,14.0,10.84,12.0,67.59,36.053216532702656,9.25,15.895561487944226,80.615,304.162,0
42747,32.0,115362.96,9764.58,1,3,2,4.0,15,9.0,4.76,4.0,50.69,38.92708701392975,19.583,25318.0,738.17,260.132,1
11061,34.0,67951.65,5961.6375,8,3,14,2.0,9,7.0,11.56,5.0,1022.67,23.82715984308043,26.583,68.40421510247005,500.609,297.151,1
29580,15.0,19648.09,1890.3408333333327,7,3,14,4.0,17,16.0,9.0,7.0,2052.35,28.225635917538444,12.083,39.66410354495496,115.705,293.665,1
1707,23.0,30972.54,2431.045,7,9,16,2.0,59,13.0,14.91,10.0,2203.46,31.56061012312204,14.0,35.63379961862531,227.054,250.417,0
25705,20.0,18925.44,1330.12,9,9,29,5.0,32,26.0,4.14,9.0,2857.33,35.98468631769003,1.917,44.74583077631063,106.333,271.934,0
49052,32.0,35229.28,3131.773333333333,9,6,34,-100.0,37,17.0,19.55,12.0,3517.97,29.719416310056022,12.917,165.7731880487546,416.893,20.512,1
823,24.0,61008.0,5235.0,10,5,32,4.0,16,19.0,19.44,17.0,1755.81,41.88727835207022,18.25,189.4265306646308,196.666,387.407,0
693,21.0,66105.4,3093.745000000001,6,8,31,5.0,26,19.0,0.52,9.0,1549.56,37.13217623240912,11.583,214.07212305606225,116.066,495.24,1
19020,32.0,66614.64,5704.22,6,4,27,7.0,22,7.0,13.27,115.0,1287.55,25.05385414495957,12.25,241.3714473170532,90.419,478.631,0
53271,31.0,82995.82,7092.318333333334,2,2,10,2.0,4,10.0,2.05,615.0,1424.11,34.77061847789192,27.833,87.41803795286434,254.443,617.371,2
50309,31.0,39829.0,3146.083333333333,4,6,14,3.0,8,13.0,26.04,8.0,1426.83,26.31187895779772,15.167,71.45002882035034,183.835,329.324,1
31419,30.0,14710.215,1334.0338544205065,2,5,9,2.0,11,2.0,2.33,4.0,1373.93,36.52646268101572,17.0,163.2857974997851,135.926,345.587,2
54445,16.0,48259.38,4022.615,8,5,17,6.0,26,10.0,9.4,9.0,1819.26,34.275423304465896,9.083,162.97939971907152,191.256,338.026,1
4929,25.0,28406.16,2371.18,2,4,2,0.0,21,5.0,10.23,4.0,1115.66,23.924971387499102,23.5,0.0,278.076,249.042,0
7274,23.0,42384.08,3296.0066666666667,3,4,4,0.0,21,19.0,6.55,4.0,887.44,36.73099010847601,23.583,0.0,10000.0,495.853,1
69262,49.0,169710.52,3093.745000000001,2,3,3,2.0,25,14.0,9.4,3.0,1334.35,34.4919204062896,17.833,282.0051257878501,962.824,453.325,1
49155,30.0,30383.36,3093.745000000001,3,7,14,3.0,22,21.0,13.29,1.0,527.91,25.011914364556034,32.333,60.817247431359455,151.681,329.697,1
48718,19.0,108782.52,3093.745000000001,5,7,5,0.0,27,13.0,7.82,9.0,858.29,31.67848006268217,16.917,1314.4632886687368,929.896,252.025,2
6596,19.0,69941.88,5674.490000000002,5,5,25,7.0,29,8.0,15.84,9.0,1948.88,32.320790383360084,15.417,403.3879318530223,137.345,296.716,0
16748,33.0,19801.67,1852.1391666666664,6,7,31,7.0,34,20.0,8.73,8.0,1515.99,33.42913796767785,14.25,115.3680516169172,235.863,123.983,1
69721,17.0,14173.65,1283.1375,5,5,30,4.0,30,14.0,16.98,9.0,2297.52,33.12929253946889,10.0,43.970814732878495,90.95,283.393,0
9149,55.0,129903.88,10538.323333333334,7,6,20,1.0,7,10.0,15.13,3.0,1227.21,24.823991994512248,23.833,104.74617742578714,734.036,475.05,1
12902,28.0,19939.92,1719.66,8,8,21,6.0,22,21.0,4.39,11.0,4211.46,32.249917068196034,13.417,59.766350223188745,135.268,256.932,0
38006,18.0,60860.1,4803.675,8,6,30,2.0,5,12.0,17.09,10.0,2635.35,25.1936149614475,10.083,94.2466623861492,260.927,415.194,0
57905,36.0,17869.29,1643.1075,6,3,60,4.0,30,13.0,10.2,2.0,276.09,38.31086176670696,27.0,42.04241999493512,127.533,264.735,1
57903,29.0,16142.49,1239.2075,9,7,30,6.0,62,17.0,8.25,17.0,1303.45,37.41189702463951,15.333,59.69988633833818,68.375,275.846,0
12017,55.0,154242.48,13024.54,1,6,11,3.0,5,14.0,10.2,1.0,1449.91,30.31165925800972,22.5,201.5609787910971,395.129,955.764,0
616,24.0,129067.59,10795.6325,1,3,1,4.0,9,5.0,1.54,0.0,137.15,24.49869172989603,26.583,389.3056724525229,215.217,715.04,2
27632,45.0,51093.12,4080.76,8,9,25,6.0,44,22.0,27.67,9.0,3628.5,23.472312665923543,18.25,246.088595517438,243.444,188.543,1
1313,33.0,9444.795,850.06625,7,8,28,6.0,26,9.0,17.57,7.0,1701.58,35.18216453722452,5.417,27.59495029732186,28.496,278.915,1
52708,31.0,16942.39,3093.745000000001,7,4,20,4.0,17,9.0,19.89,11.0,78.27,35.53203718252665,26.167,46.11596979131426,110.412,264.658,0
23946,37.0,85280.88,6846.740000000002,3,3,2,0.0,7,9.0,1.89,3.0,825.18,30.389547920463738,29.417,0.0,418.48,546.194,2
4534,34.0,26150.38,2183.1983333333333,5,7,10,4.0,15,18.0,2.08,2.0,316.19,22.744314062320143,30.917,84.84866346945164,140.395,283.077,1
26032,41.0,59924.96,3093.745000000001,6,10,22,8.0,47,21.0,28.8,8.0,2927.06,27.07769663930917,4.667,384.87124085109696,171.199,215.605,0
38112,55.0,14664.91,1054.075833333333,5,4,5,1.0,24,10.0,0.75,4.0,192.25,30.099117254205844,30.583,10.421803798369153,86.649,288.337,0
63948,39.0,56089.95,4875.1625,9,5,15,7.0,52,19.0,4.31,9.0,2561.61,31.43578668055745,6.25,276.53529627230307,197.568,273.413,0
18466,55.0,114929.01,9469.4175,2,3,2,3.0,10,-1.0,3.08,4.0,742.14,33.77557418336764,26.333,206.8748299613925,682.118,347.949,2
21648,37.0,91686.69,7842.5575,3,3,3,2.0,18,14.0,6.69,1058.0,579.04,28.295951326035592,18.25,83.09116325853846,147.398,813.766,0
67366,24.0,27138.97,2453.580833333333,6,4,8,4.0,7,20.0,8.01,5.0,1190.67,31.47985003973557,7.833,70.7818078817244,41.7,372.876,2
69918,34.0,17346.16,1607.513333333333,8,9,25,5.0,52,11.0,10.45,7.0,2528.51,25.52100108263454,8.333,58.23146577593919,135.926,278.955,1
55540,43.0,34744.15,2784.3458333333333,3,2,3,3.0,1,10.0,0.48,3.0,219.59,36.85079802694961,33.25,52.21889441680582,229.272,266.944,1
43732,42.0,39231.42,3202.285,6,9,23,3.0,40,9.0,8.33,8.0,1720.78,34.01331018710509,15.083,49.07273644040175,34.407,476.748,0
22274,36.0,18508.07,1678.3391666666666,9,6,23,5.0,41,25.0,20.44,9.0,3019.17,30.07773846625889,0.333,64.88860760772316,12.806,330.139,0
47360,29.0,22709.37,2115.4475,6,5,19,2.0,21,8.0,17.62,3.0,412.53,35.15921724168392,26.083,25.4387801220134,72.244,363.862,1
34156,40.0,53466.6,4156.55,9,6,26,-100.0,22,15.0,9.76,9.0,1402.55,38.312719018689215,10.083,90.887523470686,95.557,479.21,0
39752,22.0,19253.6,3093.745000000001,8,6,18,9.0,47,18.0,1.42,10.0,3671.25,30.412066341877235,4.417,125.9126095331716,76.084,240.35,0
46623,35.0,15815.22,1241.935,6,10,19,5.0,18,20.0,7.89,9.0,2344.37,31.81285045245765,14.25,63.78234222479476,15.629,284.783,0
22465,16.0,15974.84,1256.236666666667,8,6,23,9.0,25,23.0,10.91,12.0,2234.61,30.72531664030901,17.5,83.69126102228107,142.82,189.113,0
30071,24.0,67059.18,3093.745000000001,8,6,18,4.0,19,18.0,11.57,8.0,255.76,31.988041524005183,6.25,167.12399949917537,135.926,174.706,2
55222,44.0,86865.84,3093.745000000001,4,7,11,4.0,19,7.0,4.0,6.0,469.39,32.91334648591529,18.25,282.0481916829761,826.221,336.71900000000005,1
67507,52.0,141262.48,10439.492477772654,3,6,5,2.0,0,1.0,3.02,2.0,823.57,43.25420401005093,28.667,1614.8559675623724,135.926,1039.902,2
65101,30.0,36104.82,3093.745000000001,6,6,16,5.0,13,17.0,13.84,9.0,2219.17,23.31887970780229,14.583,103.04479580072363,283.03,233.399,0
3322,17.0,49447.74,4282.645,7,4,9,5.0,18,16.0,13.34,6.0,1286.68,29.0664180025022,12.5,147.00387042501058,448.07,123.19,1
12082,33.0,14263.355,918.6129166666668,1,7,12,2.0,15,11.0,8.75,4.0,542.5,33.15237372221552,18.417,23.47531041348455,64.594,293.792,1
47753,38.0,40085.46,3455.455,6,6,18,5.0,45,15.0,1.97,12.0,2343.0,24.03924284316405,18.25,142.1126209131704,421.695,71.738,1
60679,27.0,18123.675,1326.30625,7,5,7,2.0,25,15.0,10.37,7.0,770.41,32.157593942254486,17.917,24.505593631037268,139.59,258.535,1
66186,18.0,57921.74,4772.8116666666665,4,3,11,3.0,-1,11.0,0.99,3.0,978.88,36.32503992181113,28.333,94.3673126042464,109.017,533.896,2
44216,43.0,16595.94,1175.995,7,5,27,4.0,28,15.0,18.35,6.0,1747.16,37.90398840758522,6.583,40.69342045804145,44.145,292.761,0
7925,24.0,70779.18,5861.264999999999,1,4,4093,4.0,14,0.0,3.61,4.0,1340.31,30.84638381717468,21.25,131.34831160336728,102.64,602.138,1
51621,48.0,33057.46,2836.788333333333,4,3,12,2.0,27,9.0,10.08,4.0,954.98,27.12232837301596,32.333,28.90233878530513,113.563,391.213,1
41434,21.0,36401.36,3231.4466666666667,4,5,33,6.0,18,10.0,7.55,6.0,2301.93,23.868543421399107,13.417,129.33617848470718,76.729,377.079,0
45013,31.0,8535.405,3093.745000000001,7,5,34,2.0,41,17.0,16.18,10.0,1525.95,37.9603140336972,19.833,7.981570049242603,29.492,283.655,0
11557,30.0,44120.8,3468.7333333333336,2,3,12,3.0,4,3.0,2.46,2.0,15.47,24.27631921352132,27.75,87.40729091194369,282.495,256.971,1
20116,43.0,35196.36,2926.03,10,7,18,2.0,43,20.0,8.28,10.0,1908.68,36.53543488938417,6.917,48.25920997602323,147.501,376.843,0
36435,28.0,31959.4,2472.2833333333333,8,10,28,-100.0,38,22.0,29.29,9.0,2753.45,29.4181385723396,6.0,201.3190527343244,135.926,204.482,0
44290,42.0,38873.66,3239.471666666667,10,5,16,-100.0,39,18.0,16.54,7.0,3373.85,38.20336696016089,11.75,225.6107082138676,398.672,336.71900000000005,0
39918,55.0,141219.08,11761.256666666664,5,7,11,0.0,12,8.0,7.15,6.0,1126.33,41.4927086806926,18.25,0.0,1083.559,362.567,2
26048,15.0,31327.28,2427.6066666666666,9,7,19,3.0,41,17.0,13.97,6.0,1819.09,25.93637297412216,13.333,65.64066391951529,159.366,277.754,0
40099,25.0,17738.09,1384.9517786104834,7,7,21,5.0,59,15.0,0.63,8.0,2288.04,29.528435502994625,9.083,207.50253229255893,135.926,222.563,1
37966,32.0,45243.21,3855.2675,7,7,21,3.0,61,24.0,0.9,6.0,2482.56,32.00807807414593,13.583,89.29681595547069,389.73,196.5,0
1226,51.0,43581.13,3093.745000000001,4,3,9,3.0,11,3.0,8.56,2.0,900.83,40.95969612741568,23.25,103.03307766103524,39.535,464.108,2
27984,49.0,130169.92,11110.493333333336,8,6,17,1.0,27,13.0,9.62,0.0,354.32,35.07027039429164,32.75,91.75812807627116,312.586,956.705,1
9440,36.0,88481.16,7082.43,3,4,18,0.0,19,11.0,13.29,4.0,1343.5,32.82289322588782,26.583,0.0,152.384,795.859,1
48981,32.0,18716248.0,3093.745000000001,4,5,1,3.0,4,13.0,10.62,1.0,246.83,24.65545432249136,18.25,24.70283283950723,136.921,306.874,0
19512,36.0,31892.18,2932.681666666667,5,3,20,2.0,21,16.0,-1.86,1.0,507.01,28.43729422448422,31.833,38.14402700101223,68.627,426.497,1
29566,42.0,156356.52,13152.71,4,7,7,2.0,23,9.0,8.31,1.0,489.85,44.29337776873088,29.583,245.771777259894,135.926,1077.059,0
2586,33.0,9349.475,772.1229166666667,6,6,19,-100.0,39,17.0,24.98,9.0,4833.08,35.73122995852995,3.417,52.06513502387013,16.842,258.306,1
63831,45.0,65047.53,5550.6275,3,5,15,-100.0,19,15.0,12.09,2.0,1254.45,24.307938096035684,28.917,190.3263108676564,356.301,268.435,2
21846,24.0,42122.28,3211.19,2,6,5,2.0,3,3.0,0.53,7.0,775.54,28.943492059717588,19.583,61.3628029228827,10000.0,324.953,1
35296,23.0,8983.565,645.6304166666667,6,4,6,2.0,8,16.0,11.25,7.0,1270.65,29.012868661447808,14.667,9.885124977053865,16.175,298.503,1
19698,30.0,37550.74,2930.228333333333,0,5,9,2.0,17,3.0,7.96,0.0,417.92,34.600969816711604,22.5,61.35582984460184,10000.0,247.604,2
65465,28.0,75992.7,6407.724999999999,3,7,7,1.0,5,6.0,6.31,0.0,187.01,29.412611953964447,30.833,54.03972289211108,149.809,686.924,1
16832,21.0,18521.71,1741.4758333333332,10,7,19,9.0,24,23.0,16.07,9.0,3397.76,40.56782728254935,0.917,75.92328138706652,116.862,271.362,0
37300,27.0,45367.94,4031.661666666667,4,4,4,2.0,5,19.0,7.6,3.0,43.92,25.97254780926914,30.917,68.77066952079372,112.41,481.985,1
19940,22.0,69865.22,5775.1016666666665,3,4,7,0.0,19,11.0,14.28,2.0,656.7,27.650915678955897,29.167,0.0,440.318,417.193,1
32408,34.0,129561.96,10827.83,2,3,11,3.0,23,3.0,6.65,0.0,0.54,23.76690076406292,32.917,220.58772757615367,641.338,490.857,0
64615,24.0,20785.41,1823.1175,5,4,15,3.0,14,14.0,12.03,0.0,420.31,26.379206228084826,22.833,37.36324270494893,117.683,317.265,1
2088,31.0,51113.85,3093.745000000001,7,9,30,9.0,33,26.0,20.82,9.0,3164.78,26.079197786128308,0.083,214.843877429086,228.659,262.146,1
27779,27.0,134928.36,11197.03,1,5,6,0.0,14,11.0,7.25,7.0,587.0,32.99428293248237,21.083,0.0,249.715,1109.988,2
56388,41.0,40740.44,3331.036666666667,4,3,10,6.0,29,10.0,12.68,10.0,247.04,39.01278369187314,18.25,144.41115676051984,80.932,357.761,1
60287,24.0,16955.675,1295.9729166666666,0,1,7,2.0,12,1.0,3.09,7.0,1035.87,25.72802750977693,32.417,20.03508748246436,147.234,252.328,1
59942,46.0,38436.68,2965.056666666667,2,5,5,1.0,12,6.0,9.6,2.0,22.61,26.99786019729558,28.25,28.48255057324285,129.07,408.953,2
43158,48.0,19179.165,1710.26375,1,7,5,0.0,0,1.0,4.35,4.0,1391.31,31.44315010528922,28.583,0.0,110.085,350.941,2
15240,18.0,19092.79,1781.065833333333,10,8,19,7.0,43,19.0,6.99,9.0,1445.08,29.17391227630407,10.417,64.61680227844492,39.831,313.658,0
41960,19.0,81760.0,6988.333333333332,8,5,24,3.0,39,21.0,7.71,12.0,2604.66,40.905441157937325,13.583,125.1786318915412,120.124,703.531,0
17531,30.0,83576.26,6912.688333333333,3,4,8,2.0,8,14.0,5.97,0.0,1192.96,31.756050147860645,22.917,112.38708199237908,68.123,750.759,2
1424,40.0,112362.76,3093.745000000001,4,4,5,4.0,25,20.0,5.86,2.0,1358.65,42.06028305745087,23.167,236.27765779486907,163.724,767.955,1
64815,28.0,52639.65,4618.6375,3,6,9,4.0,27,8.0,9.0,6.0,1477.09,31.765566448005885,10.833,109.95347060199984,450.02,191.89,0
13805,18.0,40009.74,3552.145,3,6,15,4.0,7,12.0,9.12,6.0,1372.21,35.71573021921952,21.333,126.79792350250727,132.757,355.66,1
38614,30.0,39141.08,3134.7566666666667,5,3,3,3.0,7,5.0,8.99,4.0,1226.61,33.72343785926061,30.25,58.382491538309615,105.907,429.186,2
2375,14.0,32128.24,2693.353333333333,6,4,4892,7.0,19,20.0,10.61,8.0,465.04,35.75913886979385,7.667,103.45621325048674,56.649,359.231,1
18543,25.0,17234.695,1347.2245833333334,7,3,7,3.0,16,10.0,11.63,2.0,901.12,30.989706666195094,28.667,33.49155037165229,89.055,282.176,1
2362,26.0,110264.0,9225.666666666666,8,6,19,7.0,29,14.0,14.6,7.0,642.65,33.53355700995168,12.833,364.2904002085903,135.926,307.425,1
48636,40.0,53152.0,4157.333333333333,3,6,9,3.0,29,17.0,8.89,5.0,153.23,27.48972618825255,16.25,127.70629782176292,150.86,417.167,1
22268,18.0,38029.86,3032.155,10,9,18,5.0,16,20.0,29.72,11.0,2850.68,28.64879427127489,10.5,111.5043450323457,316.897,164.814,0
54375,51.0,64871.14,3093.745000000001,5,5,5,2.0,19,14.0,9.68,0.0,34.3,33.81511440133287,23.917,73.2263534532986,586.908,163.258,1
1574,37.0,25530.33,2137.5275,3,4,19,0.0,17,13.0,11.98,8.0,761.18,27.54052555440045,31.917,0.0,30.662,433.091,1
39724,34.0,7708.69,379.39083333333326,8,6,25,5.0,58,14.0,28.96,11.0,4147.58,27.106692195941072,2.0,26.588314314046865,21.487,279.864,0
9067,53.0,35554.04,3096.836666666666,2,7,9,4.0,20,0.0,7.92,6.0,89.93,28.20909112328405,31.333,76.63035384230841,243.409,269.644,0
29311,43.0,55242.99,4660.5825,9,9,21,9.0,23,23.0,26.39,7.0,4173.89,33.766282576048184,2.917,366.0378580600001,146.423,203.598,1
6593,19.0,69941.88,5674.490000000002,5,5,25,7.0,25,10.0,9.84,9.0,1948.88,31.728389914849075,15.167,403.3879318530223,230.4,183.661,0
19296,29.0,63788.88,5045.74,8,7,17,0.0,19,11.0,0.68,1.0,1081.09,24.82994886792664,19.167,0.0,159.545,595.029,1
23607,23.0,14089.4,1046.1166666666666,8,9,26,9.0,57,25.0,19.9,11.0,4118.73,32.78294723659268,1.75,102.648590942753,105.1,186.863,0
68943,21.0,40167.84,3532.32,7,5,5,1.0,8,17.0,11.59,4.0,277.38,34.606928065590374,17.333,19.025280248359067,62.606,511.601,1
41815,39.0,17594.78,1481.2316666666666,10,6,29,7.0,50,23.0,5.55,15.0,2413.88,35.9861307067491,18.917,74.00056717550693,68.961,285.162,0
49459,51.0,39057.08,3502.7566666666667,0,5,10,4.0,7,14.0,9.4,4.0,359.21,35.067838346727484,33.333,108.119675213198,336.997,185.159,1
11637,30.0,35844.66,2743.0550000000007,7,6,17,4.0,23,14.0,18.07,1.0,62.16,31.245789138545703,17.833,101.1723270853793,167.374,265.759,1
56527,25.0,19669.56,3093.745000000001,8,8,30,-100.0,27,24.0,17.01,6.0,4312.41,41.09653750837253,18.25,69.02096028476379,15.085,343.907,1
8399,38.0,12062.27,1195.1891666666666,4,3,13,3.0,14,16.0,9.79,10.0,1334.81,35.710118245286004,19.75,21.40873561248021,10000.0,288.684,1
26598,34.0,19197.3,1640.775,8,8,22,7.0,44,22.0,16.65,8.0,3826.75,35.81527594738333,2.083,71.39274508386833,79.665,293.02,0
24498,19.0,115177.32,9529.11,4,4,2,4.0,11,10.0,4.83,2.0,801.79,33.68419426326745,16.75,293.91384358858033,234.417,694.58,2
11909,38.0,79631.28,6459.94,6,7,23,6.0,13,19.0,7.37,6.0,2692.66,26.649721628415588,15.583,289.47121296244643,130.102,466.421,0
40428,33.0,60243.46,5070.288333333333,6,5,16,3.0,5,12.0,0.61,8.0,854.02,29.872827935473413,22.083,76.8203135363397,168.571,541.638,1
23980,39.0,76567.6,6322.633333333334,2,3,1,4.0,1,-1.0,6.45,3.0,1082.42,40.76933655040487,19.5,214.2405519380256,84.586,573.436,2
38231,23.0,78133.6,6636.133333333334,5,7,17,-100.0,7,8.0,12.88,6.0,1055.06,41.09849800566701,14.75,172.48911225898485,83.954,647.171,1
50521,39.0,17815.585,3093.745000000001,8,6,18,1.0,26,11.0,14.18,5.0,982.63,25.73478364399485,30.417,13.346551788340271,165.347,254.07,1
63067,32.0,63371.56,5533.963333333332,6,6,8,3.0,30,18.0,4.77,7.0,756.94,38.16271388039229,26.917,104.86974369786336,155.602,542.924,1
68215,53.0,78435.64,6794.303333333332,5,3,12,1.0,16,9.0,9.52,4.0,1310.92,35.15874124127084,19.75,57.67440521077742,94.045,767.711,1
6077,43.0,46066.06,3567.838333333333,7,7,8,2.0,32,13.0,16.43,6.0,373.75,39.42639600308617,25.167,61.159486187225895,60.025,475.6,1
39759,23.0,19253.6,1823.4666666666665,8,6,332,9.0,52,18.0,6.42,13.0,3671.25,34.697009995995,5.0,125.9126095331716,152.912,193.522,0
38045,38.0,99995.22,8560.935,0,3,8,1.0,11,7.0,11.32,6.0,526.8,36.71813072894994,18.25,66.42833764144228,10000.0,731.674,1
36903,24.0,11486.08,1067.1733333333332,8,7,11,3.0,14,13.0,11.73,9.0,550.98,39.19834043931545,17.333,23.083110511727902,43.768,319.866,1
4014,19.0,37807.28,2933.606666666666,1,2,4,2.0,5,14.0,8.05,1985.0,108.85,28.337502717301305,20.583,3133.0,222.053,278.831,1
52979,33.0,91870.71,3093.745000000001,2,4,5,2.0,12,0.0,10.71,2.0,90.19,30.10341053441576,32.083,105.73724139394965,439.322,519.63,2
48426,53.0,49962.42,4007.535,7,7,15,3.0,25,20.0,3.71,4.0,1175.81,32.323630047776696,32.083,67.46103412055444,356.254,247.039,1
55346,37.0,69637.24,3093.745000000001,8,10,24,6.0,23,21.0,9.93,7.0,1644.89,34.91083619762219,11.333,313.45970544560527,590.979,336.71900000000005,0
46990,20.0,39052.47,3075.464909609783,5,4,9,2.0,8,9.0,2.65,1.0,1284.22,35.662052266719044,18.25,403.7318074374172,10000.0,403.607,2
53131,55.0,60498.6,5147.55,7,6,12,1.0,27,18.0,9.4,3.0,736.07,34.22566987323748,26.5,47.9282096116055,195.749,521.078,1
26676,44.0,106271.13,8663.9275,4,7,13,2.0,14,15.0,1.62,6.0,492.06,31.987072249976706,21.25,126.93060816600578,333.501,655.961,1
